Season,Seed,TeamID,Region,Num
2015,Y14,1318,Y,14
2015,Y15,1308,Y,15
2015,Y16a,1214,Y,16
2012,X16b,1436,X,16
2015,Z01,1458,Z,1
2015,Z02,1112,Z,2
2015,Z03,1124,Z,3
2015,Z04,1314,Z,4
2015,Z05,1116,Z,4
2015,Z06,1462,Z,6
2015,Z07,1433,Z,7
2015,Z08,1332,Z,8
2015,Z09,1329,Z,9
2015,Z10,1326,Z,10
2015,Z11a,1140,Z,11
2012,Y16b,1443,Y,16
2015,Z12,1459,Z,12
2015,Z13,1217,Z,13
2015,Z14,1209,Z,14
2015,Z15,1411,Z,15
2015,Z16,1157,Z,16
2016,W01,1314,W,1
2016,W02,1462,W,2
2016,W03,1452,W,3
2016,W04,1246,W,4
2016,W05,1231,W,4
2016,W06,1323,W,6
2016,W07,1458,W,7
2016,W08,1425,W,8
2016,W09,1344,W,9
2016,W10,1338,W,10
2016,W11a,1276,W,11
2013,W16b,1254,W,16
2016,W12,1151,W,12
2016,W13,1392,W,13
2016,W14,1372,W,14
2016,W15,1451,W,15
2016,W16a,1192,W,16
2013,Y16b,1299,Y,16
2016,X01,1438,X,1
2016,X02,1277,X,2
2016,X03,1428,X,3
2016,X04,1235,X,4
2016,X05,1345,X,4
2016,X06,1371,X,6
2016,X07,1173,X,7
2016,X08,1403,X,8
2016,X09,1139,X,9
2016,X10,1393,X,10
2016,X11,1211,X,11
2016,X12,1114,X,12
2016,X13,1233,X,13
2016,X14,1201,X,14
2016,X15,1292,X,15
2016,X16,1214,X,16
2016,Y01,1242,Y,1
2016,Y02,1437,Y,2
2016,Y03,1274,Y,3
2016,Y04,1143,Y,4
2016,Y05,1268,Y,4
2016,Y06,1112,Y,6
2016,Y07,1234,Y,7
2016,Y08,1160,Y,8
2016,Y09,1163,Y,9
2016,Y10,1396,Y,10
2016,Y11a,1435,Y,11
2014,X16b,1291,X,16
2016,Y12,1355,Y,12
2016,Y13,1218,Y,13
2016,Y14,1138,Y,14
2016,Y15,1421,Y,15
2016,Y16,1122,Y,16
2016,Z01,1332,Z,1
2016,Z02,1328,Z,2
2016,Z03,1401,Z,3
2016,Z04,1181,Z,4
2016,Z05,1124,Z,4
2016,Z06,1400,Z,6
2016,Z07,1333,Z,7
2016,Z08,1386,Z,8
2016,Z09,1153,Z,9
2016,Z10,1433,Z,10
2016,Z11,1320,Z,11
2016,Z12,1463,Z,12
2016,Z13,1423,Z,13
2016,Z14,1453,Z,14
2016,Z15,1167,Z,15
2016,Z16a,1221,Z,16
2014,Y16b,1411,Y,16
2017,W01,1437,W,1
2017,W02,1181,W,2
2017,W03,1124,W,3
2017,W04,1196,W,4
2017,W05,1438,W,4
2017,W06,1374,W,6
2017,W07,1376,W,7
2017,W08,1458,W,8
2017,W09,1439,W,9
2017,W10,1266,W,10
2017,W11a,1344,W,11
2015,X16b,1352,X,16
2017,W12,1423,W,12
2017,W13,1190,W,13
2017,W14,1308,W,14
2017,W15,1407,W,15
2017,W16a,1291,W,16
2015,Y16b,1264,Y,16
2017,X01,1211,X,1
2017,X02,1112,X,2
2017,X03,1199,X,3
2017,X04,1452,X,4
2017,X05,1323,X,4
2017,X06,1268,X,6
2017,X07,1388,X,7
2017,X08,1321,X,8
2017,X09,1435,X,9
2017,X10,1433,X,10
2017,X11,1462,X,11
2017,X12,1343,X,12
2017,X13,1137,X,13
2017,X14,1195,X,14
2017,X15,1315,X,15
2017,X16,1355,X,16
2017,Y01,1242,Y,1
2017,Y02,1257,Y,2
2017,Y03,1332,Y,3
2017,Y04,1345,Y,4
2017,Y05,1235,Y,4
2017,Y06,1166,Y,6
2017,Y07,1276,Y,7
2017,Y08,1274,Y,8
2017,Y09,1277,Y,9
2017,Y10,1329,Y,10
2017,Y11,1348,Y,11
2017,Y12,1305,Y,12
2017,Y13,1436,Y,13
2017,Y14,1233,Y,14
2017,Y15,1240,Y,15
2017,Y16a,1300,Y,16
2016,W16b,1195,W,16
2017,Z01,1314,Z,1
2017,Z02,1246,Z,2
2017,Z03,1417,Z,3
2017,Z04,1139,Z,4
2017,Z05,1278,Z,4
2017,Z06,1153,Z,6
2017,Z07,1173,Z,7
2017,Z08,1116,Z,8
2017,Z09,1371,Z,9
2017,Z10,1455,Z,10
2017,Z11a,1243,Z,11
2016,Z16b,1380,Z,16
2017,Z12,1292,Z,12
2017,Z13,1457,Z,13
2017,Z14,1245,Z,14
2017,Z15,1297,Z,15
2017,Z16,1411,Z,16
2018,W01,1437,W,1
2018,W02,1345,W,2
2018,W03,1403,W,3
2018,W04,1455,W,4
2018,W05,1452,W,4
2018,W06,1196,W,6
2018,W07,1116,W,7
2018,W08,1439,W,8
2018,W09,1104,W,9
2018,W10,1139,W,10
2018,W11a,1382,W,11
2017,W16b,1309,W,16
2018,W12,1293,W,12
2018,W13,1267,W,13
2018,W14,1372,W,14
2018,W15,1168,W,15
2018,W16a,1254,W,16
2017,Y16b,1413,Y,16
2018,X01,1242,X,1
2018,X02,1181,X,2
2018,X03,1277,X,3
2018,X04,1120,X,4
2018,X05,1155,X,4
2018,X06,1395,X,6
2018,X07,1348,X,7
2018,X08,1371,X,8
2018,X09,1301,X,9
2018,X10,1328,X,10
2018,X11a,1113,X,11
2018,W16b,1347,W,16
2018,X12,1308,X,12
2018,X13,1158,X,13
2018,X14,1137,X,14
2018,X15,1233,X,15
2018,X16,1335,X,16
2018,Y01,1438,Y,1
2018,Y02,1153,Y,2
2018,Y03,1397,Y,3
2018,Y04,1112,Y,4
2018,Y05,1246,Y,4
2018,Y06,1274,Y,6
2018,Y07,1305,Y,7
2018,Y08,1166,Y,8
2018,Y09,1243,Y,9
2018,Y10,1400,Y,10
2018,Y11,1260,Y,11
2018,Y12,1172,Y,12
2018,Y13,1138,Y,13
2018,Y14,1460,Y,14
2018,Y15,1209,Y,15
2018,Y16,1420,Y,16
2018,Z01,1462,Z,1
2018,Z02,1314,Z,2
2018,Z03,1276,Z,3
2018,Z04,1211,Z,4
2018,Z05,1326,Z,4
2018,Z06,1222,Z,6
2018,Z07,1401,Z,7
2018,Z08,1281,Z,8
2018,Z09,1199,Z,9
2018,Z10,1344,Z,10
2018,Z11,1361,Z,11
2018,Z12,1355,Z,12
2018,Z13,1422,Z,13
2018,Z14,1285,Z,14
2018,Z15,1252,Z,15
2018,Z16a,1300,Z,16
2018,Z16b,1411,Z,16
